"taxonid","kingdom_name","phylum_name","class_name","order_name","family_name","genus_name","scientific_name","taxonomic_authority","infra_rank","infra_name","population","category","main_common_name"
156036,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Alzoniella","Alzoniella microstoma","Bodon &amp; Cianfanelli, 2002",NA,NA,NA,"NT",NA
156038,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Malaprespia","Malaprespia albanica","Radoman, 1973",NA,NA,NA,"CR",NA
156039,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Hadziella","Hadziella rudnicae","Bole, 1992",NA,NA,NA,"CR",NA
156040,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","AMNICOLIDAE","Marstoniopsis","Marstoniopsis vrbasi","Bole &amp; Velkovrh, 1987",NA,NA,NA,"CR",NA
156041,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","MOITESSIERIIDAE","Bythiospeum","Bythiospeum leruthi","(C. Boettger, 1940)",NA,NA,NA,"LC",NA
156042,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","MOITESSIERIIDAE","Bythiospeum","Bythiospeum haessleini","(Zwanziger, 1939)",NA,NA,NA,"VU",NA
156043,"ANIMALIA","MOLLUSCA","GASTROPODA","HYGROPHILA","LYMNAEIDAE","Pseudosuccinea","Pseudosuccinea columella","(Say, 1817)",NA,NA,NA,"NA","Mimic Lymnaea"
156044,"ANIMALIA","MOLLUSCA","GASTROPODA","HYPSOGASTROPODA","AMPHIMELANIIDAE","Holandriana","Holandriana holandrii","(C. Pfeiffer, 1828)",NA,NA,NA,"LC",NA
156045,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Bracenica","Bracenica plana","(Bole, 1961)",NA,NA,NA,"NT",NA
156046,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Hauffenia","Hauffenia tovunica","Radoman, 1978",NA,NA,NA,"CR",NA
156047,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Hauffenia","Hauffenia tellinii","(Pollonera, 1898)",NA,NA,NA,"LC",NA
156048,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","BYTHINELLIDAE","Bythinella","Bythinella pyrenaica","(Bourguignat, 1861)",NA,NA,NA,"DD",NA
156049,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","MOITESSIERIIDAE","Bythiospeum","Bythiospeum nocki","Haase, Weigand &amp; Haseke, 2000",NA,NA,NA,"EN",NA
156050,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Narentiana","Narentiana albida","Radoman, 1973",NA,NA,NA,"NT",NA
156051,"ANIMALIA","MOLLUSCA","GASTROPODA","HYGROPHILA","ACROLOXIDAE","Acroloxus","Acroloxus macedonicus","Hadžišce, 1959",NA,NA,NA,"CR",NA
156052,"ANIMALIA","MOLLUSCA","GASTROPODA","HYGROPHILA","PLANORBIDAE","Ancylus","Ancylus striatus","Quoy &amp; Gaimard, 1834",NA,NA,NA,"DD",NA
156054,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","MOITESSIERIIDAE","Sorholia","Sorholia lescherae","(Boeters, 1981)",NA,NA,NA,"LC",NA
156055,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","BYTHINELLIDAE","Bythinella","Bythinella jourdei","Bernasconi, 2000",NA,NA,NA,"VU",NA
156056,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Belgrandiella","Belgrandiella koprivnensis","Radoman, 1975",NA,NA,NA,"DD",NA
156057,"ANIMALIA","MOLLUSCA","GASTROPODA","HYGROPHILA","PLANORBIDAE","Ancylus","Ancylus lapicidus","Hubendick, 1960",NA,NA,NA,"EN",NA
156059,"ANIMALIA","MOLLUSCA","BIVALVIA","VENERIDA","SPHAERIIDAE","Odhneripisidium","Odhneripisidium annandalei","Prashad, 1925",NA,NA,NA,"DD",NA
156060,"ANIMALIA","MOLLUSCA","GASTROPODA","ALLOGASTROPODA","VALVATIDAE","Valvata","Valvata stenotrema","Polinski, 1929",NA,NA,NA,"NT",NA
156061,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Ginaia","Ginaia munda","(Sturany, 1894)",NA,NA,NA,"VU",NA
156062,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","BITHYNIIDAE","Bithynia","Bithynia mostarensis","Moellendorff, 1873",NA,NA,NA,"DD",NA
156063,"ANIMALIA","MOLLUSCA","GASTROPODA","HYGROPHILA","PLANORBIDAE","Ancylus","Ancylus scalariformis","Stankovic &amp; Radoman, 1953",NA,NA,NA,"VU",NA
156064,"ANIMALIA","MOLLUSCA","GASTROPODA","HYGROPHILA","PLANORBIDAE","Planorbis","Planorbis presbensis","Sturany, 1894",NA,NA,NA,"VU",NA
156065,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Pseudamnicola","Pseudamnicola troglobia","Bole, 1961",NA,NA,NA,"LC",NA
156066,"ANIMALIA","MOLLUSCA","BIVALVIA","UNIONIDA","UNIONIDAE","Anodonta","Anodonta cygnea","(Linnaeus, 1758)",NA,NA,NA,"NT","Swan Mussel"
156067,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Tarraconia","Tarraconia rolani","Ramos, Arconada &amp; Moreno, 2000",NA,NA,NA,"EN",NA
156068,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","LITHOGLYPHIDAE","Lithoglyphus","Lithoglyphus pygmaeus","Frauenfeld, 1863",NA,NA,NA,"DD",NA
156069,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","POMATIIDAE","Tudorella","Tudorella sulcata","(Draparnaud, 1805)",NA,NA,NA,"LC",NA
156070,"ANIMALIA","MOLLUSCA","GASTROPODA","HYGROPHILA","PLANORBIDAE","Planorbis","Planorbis carinatus","O.F. Müller, 1774",NA,NA,NA,"LC",NA
156071,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Corrosella","Corrosella astierii","(Dupuy, 1851)",NA,NA,NA,"DD",NA
156072,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Sadleriana","Sadleriana bavarica","Boeters, 1989",NA,NA,NA,"DD",NA
156073,"ANIMALIA","MOLLUSCA","GASTROPODA","HYGROPHILA","PLANORBIDAE","Planorbella","Planorbella duryi","Wetherby, 1879",NA,NA,NA,"NA","Seminole Ramshorn"
156074,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Belgrandia","Belgrandia latina","(Settepassi, 1965)",NA,NA,NA,"VU",NA
156075,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Belgrandia","Belgrandia marginata","(Michaud, 1831)",NA,NA,NA,"DD",NA
156076,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Belgrandiella","Belgrandiella superior","Kuscer, 1932",NA,NA,NA,"VU",NA
156077,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","MOITESSIERIIDAE","Moitessieria","Moitessieria fontsaintei","Bertrand, 2001",NA,NA,NA,"DD",NA
156078,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Prespiana","Prespiana lacustris","Radoman, 1973",NA,NA,NA,"CR",NA
156079,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","BYTHINELLIDAE","Bythinella","Bythinella galerae","Girardi, Bichain &amp; Wienin, 2002",NA,NA,NA,"VU",NA
156080,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","BYTHINELLIDAE","Bythinella","Bythinella utriculus","(Paladilhe, 1874)",NA,NA,NA,"LC",NA
156082,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Saxurinator","Saxurinator sketi","(Bole, 1960)",NA,NA,NA,"EN","Šipun Cave Water Snail"
156083,"ANIMALIA","MOLLUSCA","GASTROPODA","HYGROPHILA","PLANORBIDAE","Planorbarius","Planorbarius corneus","(Linnaeus, 1758)",NA,NA,NA,"LC","Great Ram's Horn Snail"
156084,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Alzoniella","Alzoniella parvula","(Giusti &amp; Bodon, 1981)",NA,NA,NA,"NT",NA
156085,"ANIMALIA","MOLLUSCA","GASTROPODA","ALLOGASTROPODA","VALVATIDAE","Valvata","Valvata cristata","O.F. Müller, 1774",NA,NA,NA,"LC",NA
156086,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Belgrandiella","Belgrandiella crucis","(Kuscer, 1928)",NA,NA,NA,"VU",NA
156087,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","MOITESSIERIIDAE","Paladilhiopsis","Paladilhiopsis solida","Kuscer, 1933",NA,NA,NA,"DD",NA
156088,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Dianella","Dianella schlickumi","Schütt, 1962",NA,NA,NA,"CR",NA
156089,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Alzoniella","Alzoniella feneriensis","Giusti &amp; Bodon, 1984",NA,NA,NA,"VU",NA
156090,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Belgrandia","Belgrandia bonelliana","De Stefani, 1879",NA,NA,NA,"CR",NA
156091,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Alzoniella","Alzoniella lucensis","(Rolan, 1992)",NA,NA,NA,"LC",NA
156092,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","MOITESSIERIIDAE","Spiralix","Spiralix hofmanni","Boeters &amp; Falkner, 2003",NA,NA,NA,"DD",NA
156093,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","MOITESSIERIIDAE","Bythiospeum","Bythiospeum excelsior","(Mahler, 1951)",NA,NA,NA,"DD",NA
156094,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","MOITESSIERIIDAE","Sardopaladilhia","Sardopaladilhia distorta","Rolán &amp; Martínez-Ortí, 2003",NA,NA,NA,"DD",NA
156095,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Plagigeyeria","Plagigeyeria gladilini","Kušcer, 1937",NA,NA,NA,"VU",NA
156096,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","MOITESSIERIIDAE","Bythiospeum","Bythiospeum waegelei","(Hässlein, 1938)",NA,NA,NA,"VU",NA
156097,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","MOITESSIERIIDAE","Paladilhiopsis","Paladilhiopsis blanci","(Westerlund, 1886)",NA,NA,NA,"DD",NA
156099,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","BYTHINELLIDAE","Bythinella","Bythinella drimica","Radoman, 1976",NA,NA,NA,"LC",NA
156100,"ANIMALIA","MOLLUSCA","GASTROPODA","HYGROPHILA","LYMNAEIDAE","Omphiscola","Omphiscola glabra","(O.F. Müller, 1774)",NA,NA,NA,"NT","Mud Snail"
156101,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Graziana","Graziana cezairensis","Boeters, 2000",NA,NA,NA,"EN",NA
156102,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","BITHYNIIDAE","Bithynia","Bithynia schwabii","Frauenfeld, 1865",NA,NA,NA,"DD",NA
156103,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","MOITESSIERIIDAE","Iglica","Iglica karamani","(Kuscer, 1935)",NA,NA,NA,"DD",NA
156104,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Belgrandia","Belgrandia mariatheresiae","Giusti &amp; Pezzoli, 1972",NA,NA,NA,"LC",NA
156105,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Hydrobia","Hydrobia cattaroensis","(Westerlund, 1886)",NA,NA,NA,"DD",NA
156106,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Ohrigocea","Ohrigocea karevi","Hadžišce, 1959",NA,NA,NA,"EN",NA
156107,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","BYTHINELLIDAE","Bythinella","Bythinella serborientalis","Radoman, 1978",NA,NA,NA,"DD",NA
156108,"ANIMALIA","MOLLUSCA","GASTROPODA","HYGROPHILA","PLANORBIDAE","Planorbis","Planorbis atticus","Bourguignat, 1852",NA,NA,NA,"LC",NA
156109,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Ohridohoratia","Ohridohoratia polinskii","(Radoman, 1960)",NA,NA,NA,"VU",NA
156110,"ANIMALIA","MOLLUSCA","GASTROPODA","SORBEOCONCHA","MELANOPSIDAE","Melanopsis","Melanopsis buccinoidea","(Olivier, 1801)",NA,NA,NA,"DD",NA
156111,"ANIMALIA","MOLLUSCA","BIVALVIA","UNIONIDA","UNIONIDAE","Unio","Unio tumidus","Retzius, 1788",NA,NA,NA,"LC","Swollen River Mussel"
156112,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","MOITESSIERIIDAE","Iglica","Iglica hauffeni","(Brusina, 1886)",NA,NA,NA,"NT",NA
156114,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Pseudamnicola","Pseudamnicola emilianus","(Paladilhe, 1869)",NA,NA,NA,"DD",NA
156115,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Mercuria","Mercuria maceana","(Paladilhe, 1869)",NA,NA,NA,"DD",NA
156116,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Clathrocaspia","Clathrocaspia knipowitchii","(Makarov, 1938)",NA,NA,NA,"LC",NA
156117,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Pyrgula","Pyrgula annulata","(Linnaeus, 1758)",NA,NA,NA,"LC",NA
156118,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Kerkia","Kerkia kusceri","(Bole, 1961)",NA,NA,NA,"CR",NA
156119,"ANIMALIA","MOLLUSCA","BIVALVIA","VENERIDA","SPHAERIIDAE","Euglesa","Euglesa edlaueri","(Kuiper, 1960)",NA,NA,NA,"EN",NA
156120,"ANIMALIA","MOLLUSCA","GASTROPODA","HYGROPHILA","PHYSIDAE","Physa","Physa fontinalis","(Linnaeus, 1758)",NA,NA,NA,"LC","Common Bladder Snail"
156121,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","MOITESSIERIIDAE","Paladilhiopsis","Paladilhiopsis brandisi","(Clessin, 1911)",NA,NA,NA,"DD",NA
156122,"ANIMALIA","MOLLUSCA","BIVALVIA","VENERIDA","SPHAERIIDAE","Euglesa","Euglesa obtusalis","(Lamarck, 1818)",NA,NA,NA,"LC","Porous Pea Mussel"
156123,"ANIMALIA","MOLLUSCA","GASTROPODA","HYGROPHILA","PLANORBIDAE","Anisus","Anisus septemgyratus","(Rossmässler, 1835)",NA,NA,NA,"LC",NA
156124,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Plagigeyeria","Plagigeyeria piroti","Bole &amp; Velkovrh, 1987",NA,NA,NA,"DD",NA
156125,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","BYTHINELLIDAE","Bythinella","Bythinella geisserti","Boeters &amp; Falkner, 2003",NA,NA,NA,"VU",NA
156126,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","MOITESSIERIIDAE","Moitessieria","Moitessieria nezi","Boeters &amp; Bertrand, 2001",NA,NA,NA,"VU",NA
156127,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Anagastina","Anagastina scutarica","(Radoman, 1973)",NA,NA,NA,"EN",NA
156128,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Belgrandia","Belgrandia targoniana","(Clessin, 1882)",NA,NA,NA,"DD",NA
156129,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Belgrandiella","Belgrandiella aulaei","Haase, Weigand &amp; Haseke, 2000",NA,NA,NA,"EN",NA
156130,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Alzoniella","Alzoniella lunensis","Bodon &amp; Cianfanelli, 2002",NA,NA,NA,"VU",NA
156131,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Turricaspia","Turricaspia dimidiata","(Eichwald, 1841)",NA,NA,NA,"DD",NA
156132,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","MOITESSIERIIDAE","Bythiospeum","Bythiospeum dorvani","Bernasconi, 1985",NA,NA,NA,"LC",NA
156133,"ANIMALIA","MOLLUSCA","GASTROPODA","HYGROPHILA","PLANORBIDAE","Gyraulus","Gyraulus rossmaessleri","(Auerswald, 1852)",NA,NA,NA,"LC",NA
156134,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Ohridohauffenia","Ohridohauffenia depressa","(Radoman, 1957)",NA,NA,NA,"EN",NA
156135,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Pseudohoratia","Pseudohoratia brusinae","(Radoman, 1953)",NA,NA,NA,"VU",NA
156136,"ANIMALIA","MOLLUSCA","BIVALVIA","UNIONIDA","UNIONIDAE","Potomida","Potomida littoralis","(Cuvier, 1798)",NA,NA,NA,"NT",NA
156137,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","MOITESSIERIIDAE","Bythiospeum","Bythiospeum taxisi","(Geyer, 1907)",NA,NA,NA,"EN",NA
156138,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","MOITESSIERIIDAE","Bythiospeum","Bythiospeum michaudi","(Locard, 1882)",NA,NA,NA,"DD",NA
156139,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","BITHYNIIDAE","Bithynia","Bithynia candiota","Westerlund, 1885",NA,NA,NA,"NT",NA
156140,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Hadziella","Hadziella thermalis","Bole, 1992",NA,NA,NA,"DD",NA
156141,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Turricaspia","Turricaspia spica","(Eichwald, 1855)",NA,NA,NA,"NA",NA
156142,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Ohridohoratia","Ohridohoratia carinata","(Radoman, 1957)",NA,NA,NA,"EN",NA
156143,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Pseudamnicola","Pseudamnicola orsinii","(Küster, 1852)",NA,NA,NA,"DD",NA
156144,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Lyhnidia","Lyhnidia stankovici","Hadzisce, 1959",NA,NA,NA,"CR",NA
156145,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","BYTHINELLIDAE","Bythinella","Bythinella nothites","(Westerlund, 1886)",NA,NA,NA,"DD",NA
156146,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","POMATIIDAE","Pomatias","Pomatias glaucus","(G.B. Sowerby II, 1843)",NA,NA,NA,"DD",NA
156147,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Belgrandia","Belgrandia conoidea","(Reynies, 1844)",NA,NA,NA,"EN",NA
156148,"ANIMALIA","MOLLUSCA","GASTROPODA","HYGROPHILA","PHYSIDAE","Aplexa","Aplexa hypnorum","(Linnaeus, 1758)",NA,NA,NA,"LC",NA
156149,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","MOITESSIERIIDAE","Iglica","Iglica vobarnensis","(Pezzoli &amp; Toffoletto, 1968)",NA,NA,NA,"NT",NA
156150,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Pseudamnicola","Pseudamnicola moussonii","(Calcara, 1841)",NA,NA,NA,"LC",NA
156151,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Travunijana","Travunijana edlaueri","(Schütt, 1961)",NA,NA,NA,"DD",NA
156152,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","MOITESSIERIIDAE","Bythiospeum","Bythiospeum gonostoma","(Geyer, 1905)",NA,NA,NA,"CR",NA
156153,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Neofossarulus","Neofossarulus stankovici","Polinski, 1929",NA,NA,NA,"VU",NA
156154,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","MOITESSIERIIDAE","Iglica","Iglica illyrica","Schütt, 1975",NA,NA,NA,"DD",NA
156155,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Ohrigocea","Ohrigocea miladinovorum","Hadžišce, 1959",NA,NA,NA,"EN",NA
156156,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Ohridohoratia","Ohridohoratia pygmaea","(Westerlund, 1902)",NA,NA,NA,"NT",NA
156157,"ANIMALIA","MOLLUSCA","BIVALVIA","VENERIDA","SPHAERIIDAE","Euglesa","Euglesa hinzi","(Kuiper, 1975)",NA,NA,NA,"NT",NA
156158,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Alzoniella","Alzoniella asturica","(Boeters &amp; Rolán, 1988)",NA,NA,NA,"EN",NA
156159,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Pontobelgrandiella","Pontobelgrandiella pusilla","(Angelov, 1959)",NA,NA,NA,"VU",NA
156160,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Alzoniella","Alzoniella sigestra","Giusti &amp; Bodon, 1984",NA,NA,NA,"NT",NA
156161,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","EMMERICIIDAE","Emmericia","Emmericia narentana","Bourguignat, 1880",NA,NA,NA,"DD",NA
156162,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Belgrandiella","Belgrandiella novoselensis","Radoman, 1975",NA,NA,NA,"DD",NA
156163,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Pseudamnicola","Pseudamnicola lucensis","(Issel, 1866)",NA,NA,NA,"EN",NA
156164,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","MOITESSIERIIDAE","Moitessieria","Moitessieria bourguignati","Coutagne, 1883",NA,NA,NA,"DD",NA
156165,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Corrosella","Corrosella hinzi","(Boeters, 1986)",NA,NA,NA,"DD",NA
156168,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","BYTHINELLIDAE","Bythinella","Bythinella batalleri","Bofill, 1925",NA,NA,NA,"LC",NA
156169,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Guadiella","Guadiella andalucesis","(Boeters, 1983)",NA,NA,NA,"VU",NA
156170,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Belgrandiella","Belgrandiella robusta","Radoman, 1975",NA,NA,NA,"DD",NA
156171,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","MOITESSIERIIDAE","Paladilhiopsis","Paladilhiopsis serbica","(Pavlovic, 1913)",NA,NA,NA,"NT",NA
156172,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","MOITESSIERIIDAE","Paladilhiopsis","Paladilhiopsis bosniaca","(Clessin, 1910)",NA,NA,NA,"DD",NA
156173,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Fissuria","Fissuria raehlei","(Schütt, 1980)",NA,NA,NA,"NT",NA
156174,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Belgrandiella","Belgrandiella multiformis","W. Fischer &amp; P. Reischütz, 1995",NA,NA,NA,"CR",NA
156175,"ANIMALIA","MOLLUSCA","GASTROPODA","HYGROPHILA","PLANORBIDAE","Planorbis","Planorbis planorbis","(Linnaeus, 1758)",NA,NA,NA,"LC","Ram's Horn Snail"
156176,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Alzoniella","Alzoniella perrisii","(Dupuy, 1851)",NA,NA,NA,"VU",NA
156177,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Belgrandia","Belgrandia gibba","(Draparnaud, 1805)",NA,NA,NA,"NT",NA
156178,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","MOITESSIERIIDAE","Spiralix","Spiralix affinitatis","Boeters, 2003",NA,NA,NA,"DD",NA
156179,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Belgrandia","Belgrandia bigorrensis","Paladilhe, 1869",NA,NA,NA,"DD",NA
156180,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","HYDROBIIDAE","Graziana","Graziana slavonica","Radoman, 1975",NA,NA,NA,"VU",NA
156181,"ANIMALIA","MOLLUSCA","GASTROPODA","HYGROPHILA","PLANORBIDAE","Ancylus","Ancylus fluviatilis","O.F. Müller, 1774",NA,NA,NA,"LC","River Limpet"
156182,"ANIMALIA","MOLLUSCA","GASTROPODA","ARCHITAENIOGLOSSA","VIVIPARIDAE","Viviparus","Viviparus mamillatus","(Küster, 1852)",NA,NA,NA,"DD",NA
156183,"ANIMALIA","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","MOITESSIERIIDAE","Paladilhiopsis","Paladilhiopsis neaaugustensis","P. Reischütz, 1988",NA,NA,NA,"CR",NA
